statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
110,按登記日期分,10008080,南投縣中寮鄉,男,5胞胎以上,0
110,按登記日期分,10008080,南投縣中寮鄉,女,單胎,37
110,按登記日期分,10008080,南投縣中寮鄉,女,雙胞胎,0
110,按登記日期分,10008080,南投縣中寮鄉,女,3胞胎,0
110,按登記日期分,10008080,南投縣中寮鄉,女,4胞胎,0
110,按登記日期分,10008080,南投縣中寮鄉,女,5胞胎以上,0
110,按登記日期分,10008090,南投縣魚池鄉,男,單胎,46
110,按登記日期分,10008090,南投縣魚池鄉,男,雙胞胎,4
110,按登記日期分,10008090,南投縣魚池鄉,男,3胞胎,0
110,按登記日期分,10008090,南投縣魚池鄉,男,4胞胎,0
110,按登記日期分,10008090,南投縣魚池鄉,男,5胞胎以上,0
110,按登記日期分,10008090,南投縣魚池鄉,女,單胎,29
110,按登記日期分,10008090,南投縣魚池鄉,女,雙胞胎,2
110,按登記日期分,10008090,南投縣魚池鄉,女,3胞胎,0
110,按登記日期分,10008090,南投縣魚池鄉,女,4胞胎,0
110,按登記日期分,10008090,南投縣魚池鄉,女,5胞胎以上,0
110,按登記日期分,10008100,南投縣國姓鄉,男,單胎,43
110,按登記日期分,10008100,南投縣國姓鄉,男,雙胞胎,0
110,按登記日期分,10008100,南投縣國姓鄉,男,3胞胎,0
110,按登記日期分,10008100,南投縣國姓鄉,男,4胞胎,0
110,按登記日期分,10008100,南投縣國姓鄉,男,5胞胎以上,0
110,按登記日期分,10008100,南投縣國姓鄉,女,單胎,32
110,按登記日期分,10008100,南投縣國姓鄉,女,雙胞胎,0
110,按登記日期分,10008100,南投縣國姓鄉,女,3胞胎,0
110,按登記日期分,10008100,南投縣國姓鄉,女,4胞胎,0
110,按登記日期分,10008100,南投縣國姓鄉,女,5胞胎以上,0
110,按登記日期分,10008110,南投縣水里鄉,男,單胎,59
110,按登記日期分,10008110,南投縣水里鄉,男,雙胞胎,0
110,按登記日期分,10008110,南投縣水里鄉,男,3胞胎,3
110,按登記日期分,10008110,南投縣水里鄉,男,4胞胎,0
110,按登記日期分,10008110,南投縣水里鄉,男,5胞胎以上,0
110,按登記日期分,10008110,南投縣水里鄉,女,單胎,46
110,按登記日期分,10008110,南投縣水里鄉,女,雙胞胎,0
110,按登記日期分,10008110,南投縣水里鄉,女,3胞胎,0
110,按登記日期分,10008110,南投縣水里鄉,女,4胞胎,0
110,按登記日期分,10008110,南投縣水里鄉,女,5胞胎以上,0
110,按登記日期分,10008120,南投縣信義鄉,男,單胎,95
110,按登記日期分,10008120,南投縣信義鄉,男,雙胞胎,0
110,按登記日期分,10008120,南投縣信義鄉,男,3胞胎,0
110,按登記日期分,10008120,南投縣信義鄉,男,4胞胎,0
110,按登記日期分,10008120,南投縣信義鄉,男,5胞胎以上,0
110,按登記日期分,10008120,南投縣信義鄉,女,單胎,81
110,按登記日期分,10008120,南投縣信義鄉,女,雙胞胎,0
110,按登記日期分,10008120,南投縣信義鄉,女,3胞胎,0
110,按登記日期分,10008120,南投縣信義鄉,女,4胞胎,0
110,按登記日期分,10008120,南投縣信義鄉,女,5胞胎以上,0
110,按登記日期分,10008130,南投縣仁愛鄉,男,單胎,89
110,按登記日期分,10008130,南投縣仁愛鄉,男,雙胞胎,1
110,按登記日期分,10008130,南投縣仁愛鄉,男,3胞胎,0
110,按登記日期分,10008130,南投縣仁愛鄉,男,4胞胎,0
110,按登記日期分,10008130,南投縣仁愛鄉,男,5胞胎以上,0
110,按登記日期分,10008130,南投縣仁愛鄉,女,單胎,69
110,按登記日期分,10008130,南投縣仁愛鄉,女,雙胞胎,3
110,按登記日期分,10008130,南投縣仁愛鄉,女,3胞胎,0
110,按登記日期分,10008130,南投縣仁愛鄉,女,4胞胎,0
110,按登記日期分,10008130,南投縣仁愛鄉,女,5胞胎以上,0
110,按登記日期分,10009010,雲林縣斗六市,男,單胎,310
110,按登記日期分,10009010,雲林縣斗六市,男,雙胞胎,19
110,按登記日期分,10009010,雲林縣斗六市,男,3胞胎,0
110,按登記日期分,10009010,雲林縣斗六市,男,4胞胎,0
110,按登記日期分,10009010,雲林縣斗六市,男,5胞胎以上,0
110,按登記日期分,10009010,雲林縣斗六市,女,單胎,270
110,按登記日期分,10009010,雲林縣斗六市,女,雙胞胎,17
110,按登記日期分,10009010,雲林縣斗六市,女,3胞胎,0
110,按登記日期分,10009010,雲林縣斗六市,女,4胞胎,0
110,按登記日期分,10009010,雲林縣斗六市,女,5胞胎以上,0
110,按登記日期分,10009020,雲林縣斗南鎮,男,單胎,107
110,按登記日期分,10009020,雲林縣斗南鎮,男,雙胞胎,7
110,按登記日期分,10009020,雲林縣斗南鎮,男,3胞胎,0
110,按登記日期分,10009020,雲林縣斗南鎮,男,4胞胎,0
110,按登記日期分,10009020,雲林縣斗南鎮,男,5胞胎以上,0
110,按登記日期分,10009020,雲林縣斗南鎮,女,單胎,102
110,按登記日期分,10009020,雲林縣斗南鎮,女,雙胞胎,3
110,按登記日期分,10009020,雲林縣斗南鎮,女,3胞胎,0
110,按登記日期分,10009020,雲林縣斗南鎮,女,4胞胎,0
110,按登記日期分,10009020,雲林縣斗南鎮,女,5胞胎以上,0
110,按登記日期分,10009030,雲林縣虎尾鎮,男,單胎,204
110,按登記日期分,10009030,雲林縣虎尾鎮,男,雙胞胎,8
110,按登記日期分,10009030,雲林縣虎尾鎮,男,3胞胎,0
110,按登記日期分,10009030,雲林縣虎尾鎮,男,4胞胎,0
110,按登記日期分,10009030,雲林縣虎尾鎮,男,5胞胎以上,0
110,按登記日期分,10009030,雲林縣虎尾鎮,女,單胎,199
110,按登記日期分,10009030,雲林縣虎尾鎮,女,雙胞胎,12
110,按登記日期分,10009030,雲林縣虎尾鎮,女,3胞胎,0
110,按登記日期分,10009030,雲林縣虎尾鎮,女,4胞胎,0
110,按登記日期分,10009030,雲林縣虎尾鎮,女,5胞胎以上,0
110,按登記日期分,10009040,雲林縣西螺鎮,男,單胎,149
110,按登記日期分,10009040,雲林縣西螺鎮,男,雙胞胎,2
110,按登記日期分,10009040,雲林縣西螺鎮,男,3胞胎,0
110,按登記日期分,10009040,雲林縣西螺鎮,男,4胞胎,0
110,按登記日期分,10009040,雲林縣西螺鎮,男,5胞胎以上,0
110,按登記日期分,10009040,雲林縣西螺鎮,女,單胎,143
110,按登記日期分,10009040,雲林縣西螺鎮,女,雙胞胎,2
110,按登記日期分,10009040,雲林縣西螺鎮,女,3胞胎,0
110,按登記日期分,10009040,雲林縣西螺鎮,女,4胞胎,0
110,按登記日期分,10009040,雲林縣西螺鎮,女,5胞胎以上,0
110,按登記日期分,10009050,雲林縣土庫鎮,男,單胎,82
110,按登記日期分,10009050,雲林縣土庫鎮,男,雙胞胎,4
110,按登記日期分,10009050,雲林縣土庫鎮,男,3胞胎,0
110,按登記日期分,10009050,雲林縣土庫鎮,男,4胞胎,0
110,按登記日期分,10009050,雲林縣土庫鎮,男,5胞胎以上,0
110,按登記日期分,10009050,雲林縣土庫鎮,女,單胎,71
110,按登記日期分,10009050,雲林縣土庫鎮,女,雙胞胎,4
110,按登記日期分,10009050,雲林縣土庫鎮,女,3胞胎,0
110,按登記日期分,10009050,雲林縣土庫鎮,女,4胞胎,0
110,按登記日期分,10009050,雲林縣土庫鎮,女,5胞胎以上,0
110,按登記日期分,10009060,雲林縣北港鎮,男,單胎,104
110,按登記日期分,10009060,雲林縣北港鎮,男,雙胞胎,0
110,按登記日期分,10009060,雲林縣北港鎮,男,3胞胎,0
110,按登記日期分,10009060,雲林縣北港鎮,男,4胞胎,0
110,按登記日期分,10009060,雲林縣北港鎮,男,5胞胎以上,0
110,按登記日期分,10009060,雲林縣北港鎮,女,單胎,92
110,按登記日期分,10009060,雲林縣北港鎮,女,雙胞胎,2
110,按登記日期分,10009060,雲林縣北港鎮,女,3胞胎,0
110,按登記日期分,10009060,雲林縣北港鎮,女,4胞胎,0
110,按登記日期分,10009060,雲林縣北港鎮,女,5胞胎以上,0
110,按登記日期分,10009070,雲林縣古坑鄉,男,單胎,87
110,按登記日期分,10009070,雲林縣古坑鄉,男,雙胞胎,0
110,按登記日期分,10009070,雲林縣古坑鄉,男,3胞胎,0
110,按登記日期分,10009070,雲林縣古坑鄉,男,4胞胎,0
110,按登記日期分,10009070,雲林縣古坑鄉,男,5胞胎以上,0
110,按登記日期分,10009070,雲林縣古坑鄉,女,單胎,60
110,按登記日期分,10009070,雲林縣古坑鄉,女,雙胞胎,0
110,按登記日期分,10009070,雲林縣古坑鄉,女,3胞胎,0
110,按登記日期分,10009070,雲林縣古坑鄉,女,4胞胎,0
110,按登記日期分,10009070,雲林縣古坑鄉,女,5胞胎以上,0
110,按登記日期分,10009080,雲林縣大埤鄉,男,單胎,50
110,按登記日期分,10009080,雲林縣大埤鄉,男,雙胞胎,2
110,按登記日期分,10009080,雲林縣大埤鄉,男,3胞胎,0
110,按登記日期分,10009080,雲林縣大埤鄉,男,4胞胎,0
110,按登記日期分,10009080,雲林縣大埤鄉,男,5胞胎以上,0
110,按登記日期分,10009080,雲林縣大埤鄉,女,單胎,53
110,按登記日期分,10009080,雲林縣大埤鄉,女,雙胞胎,2
110,按登記日期分,10009080,雲林縣大埤鄉,女,3胞胎,0
110,按登記日期分,10009080,雲林縣大埤鄉,女,4胞胎,0
110,按登記日期分,10009080,雲林縣大埤鄉,女,5胞胎以上,0
110,按登記日期分,10009090,雲林縣莿桐鄉,男,單胎,97
110,按登記日期分,10009090,雲林縣莿桐鄉,男,雙胞胎,6
110,按登記日期分,10009090,雲林縣莿桐鄉,男,3胞胎,0
110,按登記日期分,10009090,雲林縣莿桐鄉,男,4胞胎,0
110,按登記日期分,10009090,雲林縣莿桐鄉,男,5胞胎以上,0
110,按登記日期分,10009090,雲林縣莿桐鄉,女,單胎,73
110,按登記日期分,10009090,雲林縣莿桐鄉,女,雙胞胎,3
110,按登記日期分,10009090,雲林縣莿桐鄉,女,3胞胎,0
110,按登記日期分,10009090,雲林縣莿桐鄉,女,4胞胎,0
110,按登記日期分,10009090,雲林縣莿桐鄉,女,5胞胎以上,0
110,按登記日期分,10009100,雲林縣林內鄉,男,單胎,42
110,按登記日期分,10009100,雲林縣林內鄉,男,雙胞胎,1
110,按登記日期分,10009100,雲林縣林內鄉,男,3胞胎,0
110,按登記日期分,10009100,雲林縣林內鄉,男,4胞胎,0
110,按登記日期分,10009100,雲林縣林內鄉,男,5胞胎以上,0
110,按登記日期分,10009100,雲林縣林內鄉,女,單胎,36
110,按登記日期分,10009100,雲林縣林內鄉,女,雙胞胎,1
110,按登記日期分,10009100,雲林縣林內鄉,女,3胞胎,0
110,按登記日期分,10009100,雲林縣林內鄉,女,4胞胎,0
110,按登記日期分,10009100,雲林縣林內鄉,女,5胞胎以上,0
110,按登記日期分,10009110,雲林縣二崙鄉,男,單胎,65
110,按登記日期分,10009110,雲林縣二崙鄉,男,雙胞胎,0
110,按登記日期分,10009110,雲林縣二崙鄉,男,3胞胎,0
110,按登記日期分,10009110,雲林縣二崙鄉,男,4胞胎,0
110,按登記日期分,10009110,雲林縣二崙鄉,男,5胞胎以上,0
110,按登記日期分,10009110,雲林縣二崙鄉,女,單胎,60
110,按登記日期分,10009110,雲林縣二崙鄉,女,雙胞胎,6
110,按登記日期分,10009110,雲林縣二崙鄉,女,3胞胎,0
110,按登記日期分,10009110,雲林縣二崙鄉,女,4胞胎,0
110,按登記日期分,10009110,雲林縣二崙鄉,女,5胞胎以上,0
110,按登記日期分,10009120,雲林縣崙背鄉,男,單胎,66
110,按登記日期分,10009120,雲林縣崙背鄉,男,雙胞胎,1
110,按登記日期分,10009120,雲林縣崙背鄉,男,3胞胎,0
110,按登記日期分,10009120,雲林縣崙背鄉,男,4胞胎,0
110,按登記日期分,10009120,雲林縣崙背鄉,男,5胞胎以上,0
110,按登記日期分,10009120,雲林縣崙背鄉,女,單胎,59
110,按登記日期分,10009120,雲林縣崙背鄉,女,雙胞胎,1
110,按登記日期分,10009120,雲林縣崙背鄉,女,3胞胎,0
110,按登記日期分,10009120,雲林縣崙背鄉,女,4胞胎,0
110,按登記日期分,10009120,雲林縣崙背鄉,女,5胞胎以上,0
110,按登記日期分,10009130,雲林縣麥寮鄉,男,單胎,233
110,按登記日期分,10009130,雲林縣麥寮鄉,男,雙胞胎,10
110,按登記日期分,10009130,雲林縣麥寮鄉,男,3胞胎,0
110,按登記日期分,10009130,雲林縣麥寮鄉,男,4胞胎,0
110,按登記日期分,10009130,雲林縣麥寮鄉,男,5胞胎以上,0
110,按登記日期分,10009130,雲林縣麥寮鄉,女,單胎,238
110,按登記日期分,10009130,雲林縣麥寮鄉,女,雙胞胎,2
110,按登記日期分,10009130,雲林縣麥寮鄉,女,3胞胎,0
110,按登記日期分,10009130,雲林縣麥寮鄉,女,4胞胎,0
110,按登記日期分,10009130,雲林縣麥寮鄉,女,5胞胎以上,0
110,按登記日期分,10009140,雲林縣東勢鄉,男,單胎,24
110,按登記日期分,10009140,雲林縣東勢鄉,男,雙胞胎,0
110,按登記日期分,10009140,雲林縣東勢鄉,男,3胞胎,0
110,按登記日期分,10009140,雲林縣東勢鄉,男,4胞胎,0
110,按登記日期分,10009140,雲林縣東勢鄉,男,5胞胎以上,0
110,按登記日期分,10009140,雲林縣東勢鄉,女,單胎,30
110,按登記日期分,10009140,雲林縣東勢鄉,女,雙胞胎,0
110,按登記日期分,10009140,雲林縣東勢鄉,女,3胞胎,0
110,按登記日期分,10009140,雲林縣東勢鄉,女,4胞胎,0
110,按登記日期分,10009140,雲林縣東勢鄉,女,5胞胎以上,0
110,按登記日期分,10009150,雲林縣褒忠鄉,男,單胎,27
110,按登記日期分,10009150,雲林縣褒忠鄉,男,雙胞胎,0
110,按登記日期分,10009150,雲林縣褒忠鄉,男,3胞胎,0
110,按登記日期分,10009150,雲林縣褒忠鄉,男,4胞胎,0
110,按登記日期分,10009150,雲林縣褒忠鄉,男,5胞胎以上,0
110,按登記日期分,10009150,雲林縣褒忠鄉,女,單胎,31
110,按登記日期分,10009150,雲林縣褒忠鄉,女,雙胞胎,0
110,按登記日期分,10009150,雲林縣褒忠鄉,女,3胞胎,0
110,按登記日期分,10009150,雲林縣褒忠鄉,女,4胞胎,0
110,按登記日期分,10009150,雲林縣褒忠鄉,女,5胞胎以上,0
110,按登記日期分,10009160,雲林縣臺西鄉,男,單胎,55
110,按登記日期分,10009160,雲林縣臺西鄉,男,雙胞胎,0
110,按登記日期分,10009160,雲林縣臺西鄉,男,3胞胎,0
110,按登記日期分,10009160,雲林縣臺西鄉,男,4胞胎,0
110,按登記日期分,10009160,雲林縣臺西鄉,男,5胞胎以上,0
110,按登記日期分,10009160,雲林縣臺西鄉,女,單胎,51
110,按登記日期分,10009160,雲林縣臺西鄉,女,雙胞胎,4
110,按登記日期分,10009160,雲林縣臺西鄉,女,3胞胎,0
110,按登記日期分,10009160,雲林縣臺西鄉,女,4胞胎,0
110,按登記日期分,10009160,雲林縣臺西鄉,女,5胞胎以上,0
110,按登記日期分,10009170,雲林縣元長鄉,男,單胎,60
110,按登記日期分,10009170,雲林縣元長鄉,男,雙胞胎,0
110,按登記日期分,10009170,雲林縣元長鄉,男,3胞胎,0
110,按登記日期分,10009170,雲林縣元長鄉,男,4胞胎,0
110,按登記日期分,10009170,雲林縣元長鄉,男,5胞胎以上,0
110,按登記日期分,10009170,雲林縣元長鄉,女,單胎,51
110,按登記日期分,10009170,雲林縣元長鄉,女,雙胞胎,2
110,按登記日期分,10009170,雲林縣元長鄉,女,3胞胎,0
110,按登記日期分,10009170,雲林縣元長鄉,女,4胞胎,0
110,按登記日期分,10009170,雲林縣元長鄉,女,5胞胎以上,0
110,按登記日期分,10009180,雲林縣四湖鄉,男,單胎,47
110,按登記日期分,10009180,雲林縣四湖鄉,男,雙胞胎,3
110,按登記日期分,10009180,雲林縣四湖鄉,男,3胞胎,0
110,按登記日期分,10009180,雲林縣四湖鄉,男,4胞胎,0
110,按登記日期分,10009180,雲林縣四湖鄉,男,5胞胎以上,0
110,按登記日期分,10009180,雲林縣四湖鄉,女,單胎,54
110,按登記日期分,10009180,雲林縣四湖鄉,女,雙胞胎,1
110,按登記日期分,10009180,雲林縣四湖鄉,女,3胞胎,0
110,按登記日期分,10009180,雲林縣四湖鄉,女,4胞胎,0
110,按登記日期分,10009180,雲林縣四湖鄉,女,5胞胎以上,0
110,按登記日期分,10009190,雲林縣口湖鄉,男,單胎,57
110,按登記日期分,10009190,雲林縣口湖鄉,男,雙胞胎,1
110,按登記日期分,10009190,雲林縣口湖鄉,男,3胞胎,0
110,按登記日期分,10009190,雲林縣口湖鄉,男,4胞胎,0
110,按登記日期分,10009190,雲林縣口湖鄉,男,5胞胎以上,0
110,按登記日期分,10009190,雲林縣口湖鄉,女,單胎,60
110,按登記日期分,10009190,雲林縣口湖鄉,女,雙胞胎,5
110,按登記日期分,10009190,雲林縣口湖鄉,女,3胞胎,0
110,按登記日期分,10009190,雲林縣口湖鄉,女,4胞胎,0
110,按登記日期分,10009190,雲林縣口湖鄉,女,5胞胎以上,0
110,按登記日期分,10009200,雲林縣水林鄉,男,單胎,52
110,按登記日期分,10009200,雲林縣水林鄉,男,雙胞胎,1
110,按登記日期分,10009200,雲林縣水林鄉,男,3胞胎,0
110,按登記日期分,10009200,雲林縣水林鄉,男,4胞胎,0
110,按登記日期分,10009200,雲林縣水林鄉,男,5胞胎以上,0
110,按登記日期分,10009200,雲林縣水林鄉,女,單胎,46
110,按登記日期分,10009200,雲林縣水林鄉,女,雙胞胎,1
110,按登記日期分,10009200,雲林縣水林鄉,女,3胞胎,0
110,按登記日期分,10009200,雲林縣水林鄉,女,4胞胎,0
110,按登記日期分,10009200,雲林縣水林鄉,女,5胞胎以上,0
110,按登記日期分,10010010,嘉義縣太保市,男,單胎,122
110,按登記日期分,10010010,嘉義縣太保市,男,雙胞胎,0
110,按登記日期分,10010010,嘉義縣太保市,男,3胞胎,0
110,按登記日期分,10010010,嘉義縣太保市,男,4胞胎,0
110,按登記日期分,10010010,嘉義縣太保市,男,5胞胎以上,0
110,按登記日期分,10010010,嘉義縣太保市,女,單胎,132
110,按登記日期分,10010010,嘉義縣太保市,女,雙胞胎,6
110,按登記日期分,10010010,嘉義縣太保市,女,3胞胎,0
110,按登記日期分,10010010,嘉義縣太保市,女,4胞胎,0
110,按登記日期分,10010010,嘉義縣太保市,女,5胞胎以上,0
